City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
285,Shush,32.1942,48.2436,54.73,48,0,3.04,IR,2021-02-03 01:23:53
286,Bongandanga,1.5,21.05,73.96,71,68,2.17,CD,2021-02-03 01:23:53
287,Rondonopolis,-16.4708,-54.6356,74.12,92,100,6.38,BR,2021-02-03 01:23:53
288,Kidal,18.4411,1.4078,65.64,24,0,6.51,ML,2021-02-03 01:23:54
289,Kawalu,-7.3817,108.2082,77.36,79,100,1.21,ID,2021-02-03 01:23:54
290,Pangody,65.85,74.4859,6.44,95,87,5.26,RU,2021-02-03 01:23:54
291,Saint-Louis,16.3333,-15.0,71.6,40,0,2.3,SN,2021-02-03 01:23:54
292,Hami,42.8,93.45,25.93,78,100,3.62,CN,2021-02-03 01:20:15
293,Mingoyo,-10.1,39.6333,75.2,88,20,11.5,TZ,2021-02-03 01:23:55
294,Swan Hill,-35.3378,143.5544,74.64,35,0,8.63,AU,2021-02-03 01:19:59
295,Dudinka,69.4058,86.1778,-6.12,91,100,7.87,RU,2021-02-03 01:23:55
296,Galatas,37.4962,23.4489,55.99,78,91,1.99,GR,2021-02-03 01:23:55
297,Baykalovo,57.3981,63.7684,7.93,94,0,6.71,RU,2021-02-03 01:23:55
298,Severo-Kurilsk,50.6789,156.125,22.71,93,99,47.04,RU,2021-02-03 01:23:56
299,Ayan,56.45,138.1667,-25.42,68,96,13.56,RU,2021-02-03 01:23:56
300,Yar-Sale,66.8333,70.8333,3.4,94,72,6.04,RU,2021-02-03 01:23:56
301,Khrebtovaya,56.7032,104.2494,-11.6,91,100,6.49,RU,2021-02-03 01:23:56
302,Husavik,66.0449,-17.3389,6.8,78,0,5.75,IS,2021-02-03 01:23:56
303,Santa Lucia,27.9117,-15.5407,63.0,77,20,9.22,ES,2021-02-03 01:23:57
304,College,64.8569,-147.8028,-9.4,76,20,3.51,US,2021-02-03 01:23:57
305,Katobu,-4.9408,122.5276,81.55,81,100,5.3,ID,2021-02-03 01:20:03
306,Mana,5.6592,-53.7767,77.68,88,89,12.86,GF,2021-02-03 01:23:57
307,Adrar,20.5022,-10.0711,68.18,24,79,7.87,MR,2021-02-03 01:23:57
308,Tuy Hoa,13.0833,109.3,73.29,87,74,11.14,VN,2021-02-03 01:20:41
309,Frontera,26.9333,-101.45,65.14,37,100,3.71,MX,2021-02-03 01:23:58
310,Pierre,44.3683,-100.351,30.0,93,90,10.36,US,2021-02-03 01:23:58
311,Mastic Beach,40.7668,-72.8521,33.8,86,90,10.36,US,2021-02-03 01:23:58
312,Avarua,-21.2078,-159.775,84.2,70,75,8.05,CK,2021-02-03 01:23:58
313,Aykino,62.2248,49.9922,14.2,96,100,9.15,RU,2021-02-03 01:23:58
314,Washington,47.5001,-120.5015,42.8,49,1,10.36,US,2021-02-03 01:21:49
315,Kampong Thum,12.7111,104.8887,74.52,61,0,7.72,KH,2021-02-03 01:23:59
316,Henties Bay,-22.116,14.2845,64.99,87,27,5.23,NA,2021-02-03 01:23:59
317,Borba,-4.3878,-59.5939,76.03,97,69,2.1,BR,2021-02-03 01:23:59
318,Avera,33.194,-82.5271,41.0,45,1,13.8,US,2021-02-03 01:23:59
319,Awbari,26.5921,12.7805,46.81,68,0,1.01,LY,2021-02-03 01:23:59
320,Praia Da Vitoria,38.7333,-27.0667,55.99,76,40,23.91,PT,2021-02-03 01:20:39
321,Tarakan,3.3,117.6333,82.4,83,20,6.91,ID,2021-02-03 01:23:59
322,Novyy Svit,47.8059,38.0211,44.94,97,100,6.35,UA,2021-02-03 01:24:00
323,Chengde,40.9725,117.9361,14.52,70,100,3.24,CN,2021-02-03 01:24:00
324,Susanville,40.4163,-120.653,37.4,81,40,10.36,US,2021-02-03 01:24:00
325,Tilichiki,60.4667,166.1,21.0,98,99,7.49,RU,2021-02-03 01:24:00
326,Santiago Del Estero,-27.7951,-64.2615,65.26,89,100,11.77,AR,2021-02-03 01:19:15
327,Cabo San Lucas,22.8909,-109.9124,71.6,64,40,14.97,MX,2021-02-03 01:23:06
328,Byron Bay,-28.65,153.6167,80.6,61,18,14.97,AU,2021-02-03 01:24:01
329,Walvis Bay,-22.9575,14.5053,64.99,82,0,1.14,NA,2021-02-03 01:22:02
330,Demba,-5.51,22.2667,67.48,95,100,0.56,CD,2021-02-03 01:24:01
331,Saldanha,-33.0117,17.9442,62.6,82,0,8.05,ZA,2021-02-03 01:20:27
332,Kudahuvadhoo,2.6708,72.8944,82.08,72,100,9.1,MV,2021-02-03 01:24:02
333,Sumbe,-11.2061,13.8437,75.6,82,100,7.09,AO,2021-02-03 01:19:20
334,Muros,42.7762,-9.0603,57.0,80,25,11.99,ES,2021-02-03 01:24:02
335,Azul,-36.777,-59.8585,64.96,76,100,9.98,AR,2021-02-03 01:24:02
336,Miraflores,19.2167,-98.8083,68.0,11,1,9.22,MX,2021-02-03 01:24:02
337,Baykit,61.67,96.37,-11.31,86,100,1.9,RU,2021-02-03 01:24:03
338,Kaka,37.3482,59.6143,43.02,64,0,7.58,TM,2021-02-03 01:24:03
339,Okhotsk,59.3833,143.3,-22.63,82,75,14.41,RU,2021-02-03 01:24:03
340,Shache,38.4167,77.2406,26.22,80,100,1.9,CN,2021-02-03 01:20:38
341,Minab,27.1467,57.0801,53.6,71,0,4.61,IR,2021-02-03 01:24:03
342,Namibe,-15.1961,12.1522,72.55,72,90,5.82,AO,2021-02-03 01:24:03
343,Jiangyou,31.7667,104.7167,48.15,70,0,4.09,CN,2021-02-03 01:24:03
344,Geraldton,-28.7667,114.6,78.8,65,90,16.11,AU,2021-02-03 01:20:19
345,Gloversville,43.0528,-74.3438,28.0,100,90,4.72,US,2021-02-03 01:24:04
346,Santa Cruz,-17.8,-63.1667,77.0,94,75,4.61,BO,2021-02-03 01:19:56
347,Ajdabiya,30.7554,20.2263,58.19,72,95,5.21,LY,2021-02-03 01:21:30
348,Itarema,-2.9248,-39.9167,78.08,79,88,11.81,BR,2021-02-03 01:24:04
349,Tezu,27.9167,96.1667,59.7,41,0,3.4,IN,2021-02-03 01:19:09
350,Luwuk,-0.9516,122.7875,80.92,74,100,2.62,ID,2021-02-03 01:22:46
351,Porgera,-5.4667,143.2,47.26,100,100,1.95,PG,2021-02-03 01:23:09
352,Kleinmachnow,52.4,13.2333,36.0,100,90,5.75,DE,2021-02-03 01:24:05
353,Stornoway,58.2093,-6.3865,39.2,60,20,19.57,GB,2021-02-03 01:24:05
354,Mecca,21.4267,39.8261,71.74,79,0,2.84,SA,2021-02-03 01:24:05
355,Atasu,48.6814,71.6433,15.13,91,98,8.63,KZ,2021-02-03 01:24:05
356,Ixtapa,20.7,-105.2,71.6,94,90,8.05,MX,2021-02-03 01:24:05
357,Orissaare,58.5592,23.0826,24.01,100,85,4.61,EE,2021-02-03 01:24:06
358,Kiama,-34.6833,150.8667,73.99,60,16,1.01,AU,2021-02-03 01:19:58
359,San Patricio,28.017,-97.5169,59.0,58,75,9.22,US,2021-02-03 01:24:06
360,Thiruvananthapuram,8.4833,76.9167,80.6,78,20,6.73,IN,2021-02-03 01:20:16
361,Volno-Nadezhdinskoye,43.3833,131.9917,-7.6,59,0,4.47,RU,2021-02-03 01:24:06
362,Kitimat,54.0524,-128.6534,33.01,84,74,4.0,CA,2021-02-03 01:24:06
363,Yeppoon,-23.1333,150.7333,82.4,57,40,10.36,AU,2021-02-03 01:19:44
364,Doha,25.2867,51.5333,62.6,77,0,9.22,QA,2021-02-03 01:24:06
365,Micheweni,-4.9667,39.8333,79.41,73,60,5.28,TZ,2021-02-03 01:24:07
366,Yendi,9.4427,-0.0099,76.01,18,0,2.98,GH,2021-02-03 01:24:07
367,Hovd,48.0056,91.6419,2.98,86,36,1.79,MN,2021-02-03 01:24:07
368,Maumere,-8.6199,122.2111,83.55,75,96,7.34,ID,2021-02-03 01:24:07
369,Hamilton,39.1834,-84.5333,28.99,74,40,13.8,US,2021-02-03 01:19:40
370,Iquitos,-3.7481,-73.2472,77.0,94,75,3.44,PE,2021-02-03 01:24:07
371,Srandakan,-7.9386,110.2506,81.55,76,86,7.0,ID,2021-02-03 01:24:07
372,Biak,-0.9131,122.8766,78.21,82,100,4.14,ID,2021-02-03 01:19:19
373,San Lorenzo,-25.3333,-57.5333,77.0,88,20,3.87,PY,2021-02-03 01:24:08
374,Gilbues,-9.8317,-45.3439,76.3,69,45,4.81,BR,2021-02-03 01:24:08
375,Sakakah,29.9697,40.2064,57.2,35,0,9.22,SA,2021-02-03 01:24:08
376,Caraballeda,10.6112,-66.8522,84.2,65,20,7.81,VE,2021-02-03 01:24:08
377,Port Blair,11.6667,92.75,76.37,76,0,11.07,IN,2021-02-03 01:24:08
378,Tshikapa,-6.4167,20.8,72.79,89,100,1.1,CD,2021-02-03 01:24:08
379,Hasaki,35.7333,140.8333,48.2,42,20,10.36,JP,2021-02-03 01:24:09
380,Fort-Shevchenko,44.5086,50.263,44.98,91,100,12.82,KZ,2021-02-03 01:24:09
381,Amapa,1.0,-52.0,72.41,98,100,2.55,BR,2021-02-03 01:19:52
382,Dzaoudzi,-12.7887,45.2699,82.4,78,90,4.61,YT,2021-02-03 01:24:09
383,Kurumkan,54.3,110.3,-24.97,73,82,3.06,RU,2021-02-03 01:24:09
384,Teguldet,57.3064,88.1667,10.13,95,100,7.14,RU,2021-02-03 01:24:09
385,Koutsouras,35.0339,25.9469,60.01,73,100,7.83,GR,2021-02-03 01:24:09
386,Pipri,19.8,75.5333,57.2,67,0,4.47,IN,2021-02-03 01:24:09
387,Lompoc,34.6391,-120.4579,60.8,72,1,8.05,US,2021-02-03 01:23:50
388,Alto Piquiri,-24.0281,-53.4406,74.84,86,100,4.18,BR,2021-02-03 01:24:10
389,Sol-Iletsk,51.1631,54.9918,34.54,92,100,14.16,RU,2021-02-03 01:24:10
390,Bealanana,-14.55,48.7333,61.5,90,15,2.21,MG,2021-02-03 01:19:26
391,Jelenia Gora,50.8997,15.729,39.99,84,100,8.05,PL,2021-02-03 01:24:10
392,Atocha,-20.9333,-66.2333,48.27,75,100,10.98,BO,2021-02-03 01:24:10
393,Mount Isa,-20.7333,139.5,93.2,38,1,8.05,AU,2021-02-03 01:24:10
394,Hit,33.6416,42.8251,52.99,54,0,5.77,IQ,2021-02-03 01:24:11
395,Carutapera,-1.195,-46.02,78.6,81,26,7.52,BR,2021-02-03 01:24:11
396,Fare,-16.7,-151.0167,81.72,74,0,14.03,PF,2021-02-03 01:24:11
397,Koygorodok,60.445,50.9968,15.53,96,100,8.84,RU,2021-02-03 01:24:11
398,Kahului,20.8947,-156.47,80.6,57,40,13.8,US,2021-02-03 01:24:11
399,Antalaha,-14.9003,50.2788,75.04,87,6,5.64,MG,2021-02-03 01:19:20
400,Alice Springs,-23.7,133.8833,87.8,14,0,13.8,AU,2021-02-03 01:24:11
401,Atikokan,48.7555,-91.6216,22.23,97,100,7.78,CA,2021-02-03 01:24:11
402,Buala,-8.145,159.5921,78.39,91,100,15.99,SB,2021-02-03 01:24:12
403,Kokopo,-4.352,152.2633,79.57,83,100,8.19,PG,2021-02-03 01:19:19
404,Bathsheba,13.2167,-59.5167,78.8,65,40,20.71,BB,2021-02-03 01:19:17
405,Puerto Maldonado,-12.6,-69.1833,76.15,93,100,3.4,PE,2021-02-03 01:24:12
406,Kiunga,-6.1219,141.2906,80.53,87,100,3.85,PG,2021-02-03 01:20:35
407,Colombo,6.9319,79.8478,77.0,83,20,12.66,LK,2021-02-03 01:23:24
408,Komsomolskiy,40.4272,71.7189,32.0,80,0,9.22,UZ,2021-02-03 01:24:12
409,San Carlos,9.6612,-68.5827,79.43,48,9,2.57,VE,2021-02-03 01:24:12
410,Staraya Mayna,54.6,48.95,-0.4,92,90,2.24,RU,2021-02-03 01:24:13
411,Lyaskelya,61.7667,31.0167,16.7,97,100,8.88,RU,2021-02-03 01:24:13
412,Moa,20.6569,-74.9403,69.91,77,58,8.63,CU,2021-02-03 01:24:13
413,Abong Mbang,3.9833,13.1833,70.18,74,100,2.66,CM,2021-02-03 01:24:13
414,Alofi,-19.0595,-169.9187,86.0,74,75,11.5,NU,2021-02-03 01:24:13
415,Pyaozerskiy,65.8333,31.1667,4.8,93,0,3.4,RU,2021-02-03 01:24:14
416,Rio Grande,-32.035,-52.0986,71.6,94,75,2.3,BR,2021-02-03 01:20:27
417,Zhigalovo,54.8097,105.1578,-12.32,86,100,2.01,RU,2021-02-03 01:20:38
418,Piacabucu,-10.4056,-36.4344,78.75,78,17,11.7,BR,2021-02-03 01:24:14
419,Anadyr,64.75,177.4833,12.2,79,75,17.9,RU,2021-02-03 01:19:30
420,Cururupu,-1.8283,-44.8683,76.35,89,0,3.69,BR,2021-02-03 01:24:15
421,Lorengau,-2.0226,147.2712,83.43,77,100,11.36,PG,2021-02-03 01:19:38
422,Agadir,30.4202,-9.5982,57.2,94,90,5.75,MA,2021-02-03 01:23:47
423,Yerkoy,39.6381,34.4672,39.38,73,64,4.05,TR,2021-02-03 01:24:15
424,Baghmara,23.795,86.2085,50.72,57,0,5.14,IN,2021-02-03 01:24:15
425,Isla Mujeres,21.2311,-86.731,70.0,77,1,3.44,MX,2021-02-03 01:19:38
426,Rockport,28.0206,-97.0544,62.01,72,1,11.5,US,2021-02-03 01:23:53
427,Grand-Santi,4.25,-54.3833,72.93,97,100,2.48,GF,2021-02-03 01:24:16
428,Khor,47.8861,134.9464,-19.12,84,100,15.77,RU,2021-02-03 01:24:16
429,Vao,-22.6667,167.4833,78.8,75,84,39.59,NC,2021-02-03 01:24:16
430,Seybaplaya,19.65,-90.6667,68.0,60,1,5.75,MX,2021-02-03 01:24:16
431,Yulara,-25.2406,130.9889,89.6,18,48,14.97,AU,2021-02-03 01:24:16
432,Hobyo,5.3505,48.5268,73.9,77,96,15.03,SO,2021-02-03 01:24:17
433,Florianopolis,-27.6146,-48.5012,78.8,89,40,4.61,BR,2021-02-03 01:24:17
434,Tafo,6.7345,-1.6127,74.89,87,0,4.43,GH,2021-02-03 01:24:17
435,Dingle,10.9995,122.6711,79.57,82,43,14.99,PH,2021-02-03 01:24:17
436,Santiago De Cao,-7.9589,-79.2392,69.28,83,99,10.94,PE,2021-02-03 01:24:17
437,Cuxhaven,53.8718,8.6909,30.99,100,75,12.66,DE,2021-02-03 01:24:17
438,Avenal,36.0041,-120.129,60.8,63,40,18.41,US,2021-02-03 01:24:18
439,Lac Du Bonnet,50.2536,-96.0612,25.0,100,94,11.01,CA,2021-02-03 01:24:18
440,Ubud,-8.5098,115.2654,82.4,83,40,10.36,ID,2021-02-03 01:24:18
441,Acarau,-2.8856,-40.12,77.76,81,60,12.21,BR,2021-02-03 01:23:15
442,Mariental,-24.6333,17.9667,73.04,50,0,4.14,NA,2021-02-03 01:24:18
443,Huntsville,34.7304,-86.5861,36.0,51,1,3.44,US,2021-02-03 01:21:18
444,Namatanai,-3.6667,152.4333,81.07,77,95,7.36,PG,2021-02-03 01:24:18
445,Haines Junction,60.7522,-137.5108,-9.4,64,87,1.14,CA,2021-02-03 01:24:19
446,Miri,4.4148,114.0089,82.4,83,40,9.22,MY,2021-02-03 01:24:19
447,Palu,-0.8917,119.8707,84.33,63,28,1.05,ID,2021-02-03 01:24:19
448,Krasnoselkup,65.7,82.4667,3.4,94,93,7.05,RU,2021-02-03 01:20:43
449,Sisimiut,66.9395,-53.6735,-5.51,82,0,12.71,GL,2021-02-03 01:24:19
450,Lexington,37.9887,-84.4777,28.99,68,75,5.75,US,2021-02-03 01:23:11
451,Sungaipenuh,-2.0833,101.3833,68.22,92,53,2.66,ID,2021-02-03 01:20:31
452,Kailua,21.4022,-157.7394,78.8,57,20,6.91,US,2021-02-03 01:24:20
453,Noumea,-22.2763,166.4572,77.0,99,86,34.47,NC,2021-02-03 01:22:35
454,Cayenne,4.9333,-52.3333,78.8,94,75,6.91,GF,2021-02-03 01:24:20
455,Havoysund,70.9963,24.6622,21.2,86,40,5.75,NO,2021-02-03 01:24:20
456,Merauke,-8.4667,140.3333,84.2,74,6,14.52,ID,2021-02-03 01:24:20
457,Orsk,51.2049,58.5668,35.6,80,0,20.13,RU,2021-02-03 01:24:20
458,Batagay-Alyta,67.8006,130.4114,-25.65,85,100,3.89,RU,2021-02-03 01:24:21
459,Da Lat,11.9465,108.4419,59.94,75,91,4.63,VN,2021-02-03 01:24:21
460,Vila Franca Do Campo,37.7167,-25.4333,53.6,76,20,29.93,PT,2021-02-03 01:20:03
461,Yamada,39.4667,141.95,28.8,84,15,14.14,JP,2021-02-03 01:24:21
462,Metu,8.3,35.5833,58.73,63,28,3.4,ET,2021-02-03 01:24:21
463,Plettenberg Bay,-34.0527,23.3716,70.57,53,0,5.08,ZA,2021-02-03 01:24:21
464,Milevsko,49.4509,14.36,44.01,99,100,6.11,CZ,2021-02-03 01:24:22
465,Shetpe,44.1667,52.1167,40.95,70,98,18.01,KZ,2021-02-03 01:24:22
466,Nouakchott,18.0858,-15.9785,66.2,59,0,11.5,MR,2021-02-03 01:24:22
467,Camacha,33.0833,-16.3333,62.6,77,75,4.61,PT,2021-02-03 01:24:22
468,Durazno,-33.4131,-56.5006,69.01,93,96,11.05,UY,2021-02-03 01:21:58
469,Inuvik,68.3499,-133.7218,-34.6,74,100,3.67,CA,2021-02-03 01:24:22
470,Chabahar,25.2919,60.643,67.64,57,0,5.66,IR,2021-02-03 01:24:23
471,Honiara,-9.4333,159.95,79.11,85,100,11.1,SB,2021-02-03 01:24:23
472,Daoukro,7.0591,-3.9631,73.96,87,0,3.13,CI,2021-02-03 01:24:23
473,Ust-Maya,60.4167,134.5333,-38.43,78,100,2.13,RU,2021-02-03 01:24:23
474,Bagn,60.8225,9.5521,16.0,81,11,3.65,NO,2021-02-03 01:22:10
475,Dongsheng,39.8161,109.9776,14.76,70,0,15.61,CN,2021-02-03 01:24:24
476,Luderitz,-26.6481,15.1594,64.36,85,0,7.54,NA,2021-02-03 01:24:24
477,Uspantan,15.3833,-90.8333,64.4,88,75,2.98,GT,2021-02-03 01:24:24
478,Freeport,40.6576,-73.5832,30.99,93,90,13.8,US,2021-02-03 01:21:21
479,Toccoa,34.5773,-83.3324,37.4,41,1,9.22,US,2021-02-03 01:24:24
480,Sao Miguel Do Araguaia,-13.275,-50.1628,77.11,74,100,3.09,BR,2021-02-03 01:20:07
481,Lenggries,47.6833,11.5667,46.0,93,100,6.35,DE,2021-02-03 01:24:25
482,Ola,59.5833,151.2833,-14.76,82,33,12.3,RU,2021-02-03 01:24:25
483,Krasnyy Oktyabr,56.1167,38.8833,11.75,96,100,4.79,RU,2021-02-03 01:24:25
484,Chiltepec,18.4847,-96.9019,62.33,74,93,2.37,MX,2021-02-03 01:24:25
485,Banda Aceh,5.5577,95.3222,79.14,79,2,10.16,ID,2021-02-03 01:24:25
486,Sri Aman,1.2376,111.4621,77.0,100,40,2.68,MY,2021-02-03 01:24:26
487,Viedma,-40.8135,-62.9967,66.0,63,0,10.25,AR,2021-02-03 01:24:26
488,Buchanan,5.8808,-10.0467,78.58,88,2,5.46,LR,2021-02-03 01:24:26
489,Safford,32.834,-109.7076,66.2,32,1,0.22,US,2021-02-03 01:24:26
490,Kabo,7.6994,18.629,77.47,23,1,5.14,CF,2021-02-03 01:24:26
491,Muroto,33.2833,134.15,44.6,39,20,4.61,JP,2021-02-03 01:20:29
492,Palauig,15.435,119.9045,79.65,60,0,3.06,PH,2021-02-03 01:24:26
493,Sola,-13.8833,167.55,84.2,89,75,20.13,VU,2021-02-03 01:24:27
494,Maraa,-1.8333,-65.3667,74.89,89,100,1.72,BR,2021-02-03 01:24:27
495,Axim,4.8699,-2.2405,78.76,88,0,7.56,GH,2021-02-03 01:24:27
496,Fukue,32.6881,128.8419,42.8,56,75,9.22,JP,2021-02-03 01:24:27
497,Pangnirtung,66.1451,-65.7125,-17.14,75,100,0.31,CA,2021-02-03 01:24:28
498,Yatou,37.15,122.3833,36.21,76,4,13.24,CN,2021-02-03 01:19:45
499,Puerto Escondido,15.85,-97.0667,78.8,83,20,2.42,MX,2021-02-03 01:19:35
500,Ulaanbaatar,47.9077,106.8832,-22.0,69,0,2.24,MN,2021-02-03 01:20:00
501,Hualmay,-11.0964,-77.6139,70.2,80,88,7.45,PE,2021-02-03 01:24:28
502,Talaya,61.3833,152.75,-27.42,80,100,5.97,RU,2021-02-03 01:20:36
503,Puerto Rico,-26.796,-55.024,74.07,83,0,2.19,AR,2021-02-03 01:20:42
504,Iguape,-24.7081,-47.5553,77.76,89,100,3.33,BR,2021-02-03 01:24:29
505,Mamlyutka,54.9375,68.5394,33.78,93,100,16.55,KZ,2021-02-03 01:24:29
506,Kibaya,-5.3,36.5667,57.16,100,19,2.89,TZ,2021-02-03 01:24:29
507,Vestmannaeyjar,63.4427,-20.2734,36.54,82,51,33.55,IS,2021-02-03 01:24:21
508,Tuni,17.35,82.55,64.53,75,0,3.89,IN,2021-02-03 01:24:30
509,Bima,-8.4667,118.7167,83.19,77,100,0.56,ID,2021-02-03 01:24:30
510,Ames,42.0347,-93.6199,19.4,93,90,6.91,US,2021-02-03 01:23:18
511,Belozerskoye,55.8214,65.5842,29.7,97,100,14.05,RU,2021-02-03 01:24:30
512,Tairua,-37.0167,175.85,73.49,52,1,5.55,NZ,2021-02-03 01:24:30
513,Terrace Bay,48.7834,-87.1,6.8,78,0,3.44,CA,2021-02-03 01:24:30
514,Qui Nhon,13.7667,109.2333,72.93,85,84,12.64,VN,2021-02-03 01:24:30
515,Port Shepstone,-30.7414,30.455,70.52,78,100,22.48,ZA,2021-02-03 01:24:31
516,Tucupita,9.0622,-62.051,72.66,89,81,4.7,VE,2021-02-03 01:24:31
517,Zhanaozen,43.3,52.8,40.93,71,99,17.16,KZ,2021-02-03 01:21:13
518,Laela,-8.5667,32.05,59.0,93,0,1.79,TZ,2021-02-03 01:24:31
519,Labuhan,-6.8844,112.2051,82.02,79,4,11.52,ID,2021-02-03 01:24:32
520,Kralendijk,12.15,-68.2667,78.8,73,0,16.11,BQ,2021-02-03 01:24:32
521,Puerto Carreno,6.189,-67.4859,83.79,51,97,9.8,CO,2021-02-03 01:24:32
522,Vila,42.0304,-8.1588,51.01,95,100,15.01,PT,2021-02-03 01:20:15
523,Mayumba,-3.432,10.6554,78.31,85,100,4.9,GA,2021-02-03 01:24:32
524,Ulladulla,-35.35,150.4667,73.4,40,0,10.36,AU,2021-02-03 01:24:33
525,Portree,57.4129,-6.1942,36.0,78,99,11.99,GB,2021-02-03 01:24:33
526,Chibombo,-14.6569,28.0706,64.89,96,100,3.67,ZM,2021-02-03 01:24:33
527,Sault Sainte Marie,46.5168,-84.3333,21.2,53,1,3.44,CA,2021-02-03 01:20:54
528,Oranjemund,-28.55,16.4333,63.9,87,0,0.94,NA,2021-02-03 01:24:33
529,Port-Gentil,-0.7193,8.7815,80.91,83,100,9.31,GA,2021-02-03 01:20:16
530,Yangjiang,21.85,111.9667,66.18,73,100,13.29,CN,2021-02-03 01:24:34
531,Madingou,-4.1536,13.55,73.94,92,80,0.83,CG,2021-02-03 01:24:34
532,Buta,2.7858,24.73,71.58,65,90,1.48,CD,2021-02-03 01:24:34
533,Finspang,58.7058,15.7674,26.6,80,90,14.97,SE,2021-02-03 01:24:34
534,Praya,14.9215,-23.5087,69.8,73,0,14.97,CV,2021-02-03 01:19:36
535,Barstow,34.8986,-117.0228,69.8,26,1,3.44,US,2021-02-03 01:24:34
536,Una,20.8167,71.0333,69.62,30,1,6.24,IN,2021-02-03 01:24:35
537,Loandjili,-4.7561,11.8578,78.57,88,100,6.49,CG,2021-02-03 01:24:35
538,Denizli,37.8402,29.0698,44.6,87,0,8.05,TR,2021-02-03 01:24:35
539,Kununurra,-15.7667,128.7333,87.8,84,100,3.44,AU,2021-02-03 01:24:35
540,Ust-Ilimsk,58.0006,102.6619,-8.21,89,100,5.66,RU,2021-02-03 01:19:47
541,Tyukalinsk,55.8732,72.1967,30.11,98,100,14.9,RU,2021-02-03 01:24:36
542,Gunjur,13.2019,-16.7339,68.0,83,0,2.3,GM,2021-02-03 01:24:36
543,Kushiro,42.975,144.3747,17.6,38,40,19.57,JP,2021-02-03 01:24:36
544,Hailar,49.2,119.7,-24.32,84,0,6.13,CN,2021-02-03 01:24:36
545,Camalu,30.85,-116.0667,63.0,56,100,4.0,MX,2021-02-03 01:24:37
546,Wahiawa,21.5028,-158.0236,80.6,78,75,10.36,US,2021-02-03 01:24:37
547,Bhabua,25.05,83.6167,50.68,64,74,2.06,IN,2021-02-03 01:24:37
548,Gualeguay,-33.1416,-59.3097,68.95,83,91,7.54,AR,2021-02-03 01:24:37
549,Alekseyevskaya,50.2896,42.1845,35.01,92,100,4.76,RU,2021-02-03 01:24:37
550,Abbeville,50.1,1.8333,50.0,83,28,13.06,FR,2021-02-03 01:24:37
551,Hofn,64.2539,-15.2082,31.71,95,100,14.92,IS,2021-02-03 01:24:37
552,Mega,4.05,38.3,59.83,46,0,11.45,ET,2021-02-03 01:24:38
553,Chotila,22.4167,71.1833,66.2,59,40,4.61,IN,2021-02-03 01:24:38
554,San Quintin,30.4833,-115.95,62.55,71,100,15.82,MX,2021-02-03 01:24:38
555,Banjarmasin,-3.3244,114.591,77.0,94,40,8.05,ID,2021-02-03 01:20:58
556,Tubuala,9.5167,-79.0333,78.8,69,20,6.91,PA,2021-02-03 01:24:38
557,Pyapon,16.2833,95.6833,65.03,59,0,4.45,MM,2021-02-03 01:24:38
558,Mubi,10.2676,13.2644,68.99,24,0,4.43,NG,2021-02-03 01:24:38
559,Eldorado,-23.7869,-54.2836,75.43,88,100,4.54,BR,2021-02-03 01:24:39
560,Pemangkat,1.1667,108.9667,79.09,85,99,15.88,ID,2021-02-03 01:24:39
561,Balcesti,44.6167,23.95,41.0,100,90,1.14,RO,2021-02-03 01:24:39
562,Mokhsogollokh,61.4681,128.9203,-36.2,81,100,6.26,RU,2021-02-03 01:24:39
563,Flinders,-34.5833,150.8552,73.99,60,36,1.01,AU,2021-02-03 01:19:53
564,Kaeo,-35.1,173.7833,73.53,52,6,8.12,NZ,2021-02-03 01:24:39
565,Corinto,37.9407,22.9573,50.0,68,77,1.07,GR,2021-02-03 01:24:40
566,Tuatapere,-46.1333,167.6833,60.42,81,93,11.59,NZ,2021-02-03 01:24:40
567,Cayambe,0.05,-78.1333,59.0,88,40,8.05,EC,2021-02-03 01:24:40
568,Bobcaygeon,44.5462,-78.542,33.8,60,90,13.8,CA,2021-02-03 01:24:40
569,Goderich,43.7501,-81.7165,26.6,68,99,10.36,CA,2021-02-03 01:24:40
570,Villa Carlos Paz,-31.4241,-64.4978,64.4,82,20,4.61,AR,2021-02-03 01:24:40
571,Andijon,40.7821,72.3442,34.0,91,0,13.0,UZ,2021-02-03 01:24:40
572,Rio Gallegos,-51.6226,-69.2181,68.0,49,40,21.85,AR,2021-02-03 01:24:41
573,Damphu,27.0721,90.1096,48.34,60,0,4.54,BT,2021-02-03 01:24:41
574,Nabire,-3.3667,135.4833,79.43,82,100,1.48,ID,2021-02-03 01:24:41
575,Manta,-0.95,-80.7333,78.8,89,40,5.75,EC,2021-02-03 01:21:20
